Mean Speckle Flow Index,Mean Speckle Contrast
10954.054537543954,0.0704060520069706
10903.118262016262,0.07044484376102025
11242.763465719037,0.06931092464416433
12205.923016105775,0.06632239496338915
13239.772743761429,0.06361387487543198
13777.163078165351,0.06227936997576716
13796.767722288616,0.06225140403418816
13520.517121302062,0.06293180475483791
13137.300530438231,0.06391839127589696
12718.392539038374,0.0650047093064079
12415.744844968958,0.0658830410334586
12238.443362100063,0.06637047759989144
11929.534044242288,0.06725051209790166
11763.470106262792,0.067756714109752
11807.524715170703,0.06766199867818534
12107.586875613404,0.06674605252337767
12298.01953133693,0.06619510377889282
12568.740799208275,0.06546132339855897
12721.54136975859,0.06504341171338643
12566.426324559605,0.0654460931421792
12320.494811160212,0.06609247560381142
11976.461059102296,0.06711293401415006
11707.870913252555,0.06791274445505213
11464.924588356806,0.06866970350255519
11251.859539342593,0.06933031918068265
11114.356787304188,0.06984782931676282
10992.910456364456,0.07018161504193536
11077.527266036332,0.06992539375204253
11032.354550938895,0.07012455240023796
10926.416403682037,0.07052264041045864
10850.368122984553,0.07074980502633875
10835.087090313094,0.07082108621365156
10872.572456759317,0.07068027792538688
10985.32413895522,0.0702798453489653
11593.225551581074,0.06829767189900648
12798.764805713969,0.06475276194603606
13705.051916885028,0.06248204601497341
13993.671508868045,0.0618427982080562
13997.594238297137,0.0619087387460483
13673.59036333578,0.06265657894326415
13221.688729760524,0.06369216151272895
12815.075994562649,0.06479956046689318
12690.938069696767,0.06510356619692015
12530.730560941829,0.06554863391621747
12366.958271075615,0.06605067834335214
12105.750836049963,0.06674037971417708
12166.232696967088,0.06656374128748568
12345.560069885525,0.06602835487621977
12513.464069747635,0.06552251622127893
12584.809658901215,0.06542800040368793
12529.963160699148,0.0655223691587685
12450.84821430608,0.06574760513685476
12415.387044797646,0.06583320401628683
12162.398325093473,0.06652343135480424
11885.791584011886,0.06733682883483388
11574.621570132942,0.06828864820510104
11416.978296419611,0.06879577584963296
11385.71696734575,0.06885160324660487
11412.275126236073,0.06875296033881373
11342.398063532619,0.06898243081418931
11290.022314906299,0.06915078480658027
11292.34694591657,0.06911077374176638
11297.034725224561,0.06917382728039746
11205.588500737551,0.06946618857103096
11098.640475498445,0.06980347300601464
10871.153113206892,0.07052335654343123
10936.168968942871,0.0702972659383722
11559.532590588524,0.06821325643636292
12725.696805831793,0.06482570877100668
