0,1,2,3,4,5,6,7,8,9,10,11,12
3682.5784212247713,3498.1193802087605,3234.389089811402,4092.1295242167957,3860.8509698253893,4653.02914768331,6342.424942009382,1076.1158132951316,1220.400846741015,700.7891357270329,947.6425389287613,312.28088230577293,597.9264677205974
3614.9436177563107,3301.974775714789,3412.5977350264984,4076.0698169433804,3791.061501753327,4622.491729926123,6284.88276985638,1011.2256946161835,1197.3024683451802,846.8366916888821,630.5382627103405,486.98785603762536,738.0171488472382
3969.144485121354,3238.808167910296,3320.33638327479,3873.871229720774,3757.4915226419107,4689.273986308767,6686.213353155899,951.2228808055031,1199.4559279327489,774.3049306430437,731.0612140872361,714.8327984203037,934.9209761380744
4213.717971645272,3388.8144338567195,3135.888987966906,3887.008441614922,3739.3572710429817,4638.948717169519,5931.369088024191,1078.5660751324551,1115.163502086019,679.5401963649796,823.5867353530475,947.8832296264567,695.4288591752836
4165.489049399008,3130.4241552990925,3202.983609162231,3776.9738005528475,3650.8700975210013,4405.786545302473,6077.214859868692,990.8478787517238,1141.5186215533695,689.8282873498918,834.8526835146927,1149.6976750613858,597.8361098951596
4288.745787615991,3265.2871824876834,3028.2945111284184,3687.5141815399365,3641.16469484504,4504.466099533313,6329.647595678066,1063.861867262505,1133.574016346743,727.8337141254848,641.9350928283291,553.1654265850026,711.5908354188077
4220.695067072416,3523.443965824991,2951.9531624489728,3581.2752109231747,3760.658530326246,4252.8872152971,6473.388470517452,1044.5594009506851,1156.919610563751,665.860615991047,886.7375827404531,1157.187676515962,679.3835858543795
4203.596788679737,3691.4798202066213,3090.029131645506,3637.5720672365296,4011.700102202768,4068.2426871752086,6481.350826090349,1004.0028931488931,1365.06380073968,713.9100739860153,933.5572023372438,1310.9415154006233,612.260634974786
4142.01530629968,3571.0086150026486,2851.0012854941738,3687.3708277625005,4079.8524224978632,3981.536616461938,6751.981759130961,968.730436658853,1215.6587473125596,789.8021312780043,816.1854538121369,551.8821638009716,586.919674575936
4060.303078293489,3582.4376924061553,2776.178882845549,3424.8059972689016,4291.217721656565,3900.1621808367513,6839.074915177184,980.2107512094201,1108.6324550545849,739.6709390669354,659.3835085210734,576.9874028833384,733.0777843570025
3850.2969425810807,3743.542681007895,2984.9907361546766,3512.723680226907,4139.844728718975,4045.1917729552674,6472.762922311847,1034.7391699500643,1329.5515089968874,678.277114060401,824.2717894612847,841.8730160514438,835.5393704236587
3845.203290268149,3673.762170739849,3103.339595745235,3796.5548098911236,4086.489672332273,4674.607225908913,6330.271445897197,1033.922506939171,1140.504794206851,691.8974841839453,827.0357759817714,852.4812853913527,657.8327231293272
3822.6368146708114,3774.395683881009,3210.020479613822,3828.432122942987,4073.303402134311,5363.320926637787,6356.525158167157,1251.70081351128,1156.9048240773072,799.5348509595136,760.9382573251751,492.5742219931862,676.891525672013
